id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1235680230653607937,PeterK0243,@GrumpyOLSoldier @bluesjack42 It’s not rain it’s #climatechange,Thu Mar 05 21:34:59 +0000 2020,05/03/2020 21:34:59,,,3308335375,GrumpyOLSoldier,755171496901746689,1235323682106617856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/982385184220721153/uTNx49pq_normal.jpg,1458,2378,Australia,http://twitter.com/PeterK0243/statuses/1235680230653607937,"{""hashtags"":[{""text"":""climatechange"",""indices"":[49,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GrumpyOLSoldier"",""name"":""Proud OLD Soldier"",""id"":3308335375,""id_str"":""3308335375"",""indices"":[0,16]},{""screen_name"":""bluesjack42"",""name"":""GarbinGarbout🇦🇺"",""id"":2580382098,""id_str"":""2580382098"",""indices"":[17,29]}],""urls"":[]}"
1235680216481058816,EUClimateAction,"RT @EUClimateAction: 🆕 #Eurobarometer shows 91% of 🇪🇺 citizens believe #ClimateChange is a serious problem.
We are listening!
This is why we put forward the first-ever #EUClimateLaw to show we're committed to fight climate change and make the EU climate-neutral by 2050 🌍🌱
https://t.co/QQ9BTBKPWl https://t.co/QxP7Yc0NR4",Thu Mar 05 21:34:56 +0000 2020,05/03/2020 21:34:56,,,,,856148305,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1204726446356385792/tojgo38D_normal.jpg,67222,15989,"Brussels, Belgium",http://twitter.com/EUClimateAction/statuses/1235680216481058816,"{""hashtags"":[{""text"":""Eurobarometer"",""indices"":[23,37]},{""text"":""ClimateChange"",""indices"":[71,85]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EUClimateAction"",""name"":""EU Climate Action"",""id"":856148305,""id_str"":""856148305"",""indices"":[3,19]}],""urls"":[]}"
1235680156326522888,SvenRadio,"RT @jennymcallister: In 7 years of the Abbott/Turnbull/Morrison government, they have not asked Treasury to model the economic consequences of their current #climatechange trajectory (more than 3 degrees of warming). #auspol #estimates",Thu Mar 05 21:34:41 +0000 2020,05/03/2020 21:34:41,,,,,68741628,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1224276004887302145/hdTjauNB_normal.jpg,4597,3062,England,http://twitter.com/SvenRadio/statuses/1235680156326522888,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jennymcallister"",""name"":""Senator Jenny McAllister"",""id"":44288405,""id_str"":""44288405"",""indices"":[3,19]}],""urls"":[]}"
1235680117990584322,PaulBelote1,"RT @NRDems: Planting trees is not nearly enough to solve the #ClimateCrisis. Fighting #ClimateChange means ending our fossil fuel addiction.

GOP lawmakers won’t do it.

@StaverCarla, who teaches ecology &amp; biology at Yale, breaks down the flaws in the GOP’s new climate talking points ⬇️ https://t.co/X7IjLTTfvD",Thu Mar 05 21:34:32 +0000 2020,05/03/2020 21:34:32,,,,,1665146844,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/518041668654612483/F489VObd_normal.jpeg,8,126,"Chesapeake, VA",http://twitter.com/PaulBelote1/statuses/1235680117990584322,"{""hashtags"":[{""text"":""ClimateCrisis"",""indices"":[61,75]},{""text"":""ClimateChange"",""indices"":[86,100]}],""symbols"":[],""user_mentions"":[{""screen_name"":""NRDems"",""name"":""Natural Resources Committee"",""id"":247486443,""id_str"":""247486443"",""indices"":[3,10]}],""urls"":[]}"
1235680090685468672,Elsa87299689,"RT @EUClimateAction: The #EUClimateLaw is at the 💚of the #EUGreenDeal
It sets us irreversibly on the path to be climate-neutral by 2050.
Today we are turning words into action to protect us &amp; our 🌍 against #ClimateChange &amp; show we are serious about becoming climate-neutral.
https://t.co/DCpxVuvh4x https://t.co/QI46pAZiUT",Thu Mar 05 21:34:26 +0000 2020,05/03/2020 21:34:26,,,,,1020963080807899136,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1020965156162101249/ovm0o4zA_normal.jpg,22,95,,http://twitter.com/Elsa87299689/statuses/1235680090685468672,"{""hashtags"":[{""text"":""EUClimateLaw"",""indices"":[25,38]},{""text"":""EUGreenDeal"",""indices"":[57,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EUClimateAction"",""name"":""EU Climate Action"",""id"":856148305,""id_str"":""856148305"",""indices"":[3,19]}],""urls"":[]}"
1235680074478669824,Green_Living1,"RT @MikeHudema: Switzerland is wrapping glaciers in blankets to stop them melting.

The #climate crisis threatens everything we love. Let's do something about it. #GreenNewDeal

#ActOnClimate #climatechange #energy #tech #climatestrike #PanelsNotPipelines #Go100Re https://t.co/xJ9AEVXHbp",Thu Mar 05 21:34:22 +0000 2020,05/03/2020 21:34:22,,,,,91748292,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/604599296/go-green1_normal.jpg,4918,3559,Australia,http://twitter.com/Green_Living1/statuses/1235680074478669824,"{""hashtags"":[{""text"":""climate"",""indices"":[88,96]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MikeHudema"",""name"":""Mike Hudema"",""id"":15088481,""id_str"":""15088481"",""indices"":[3,14]}],""urls"":[]}"
1235680070196326401,DawnRoseTurner,"RT @Jnwamson: Our future leaders are not left out in the #ClimateChange struggle.
Join the struggle, because
#TogetherWeCan and we don't have Another 🌎
@folami2231 
@GretaThunberg 
@ClimateWed 
@KaoHua3 
@Atayeshe 
@_hannynoah 
@sharon_ikeazor 
@ShamAujara https://t.co/lA46h0WV0c",Thu Mar 05 21:34:21 +0000 2020,05/03/2020 21:34:21,,,,,35692915,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1602303495/SM_fairy_avatar_normal.jpg,4675,5117,"Comox Valley, BC",http://twitter.com/DawnRoseTurner/statuses/1235680070196326401,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[57,71]},{""text"":""TogetherWeCan"",""indices"":[109,123]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Jnwamson"",""name"":""Ëmêx Jöhńšôń🇳🇬💻🇵🇹"",""id"":904692614,""id_str"":""904692614"",""indices"":[3,12]}],""urls"":[]}"
1235680048738430978,PeterHeadCBE,"RT @EUClimateAction: The #EUClimateLaw is at the 💚of the #EUGreenDeal
It sets us irreversibly on the path to be climate-neutral by 2050.
Today we are turning words into action to protect us &amp; our 🌍 against #ClimateChange &amp; show we are serious about becoming climate-neutral.
https://t.co/DCpxVuvh4x https://t.co/QI46pAZiUT",Thu Mar 05 21:34:16 +0000 2020,05/03/2020 21:34:16,,,,,20045552,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1188813470453641216/5PzAcsNt_normal.jpg,6322,342,,http://twitter.com/PeterHeadCBE/statuses/1235680048738430978,"{""hashtags"":[{""text"":""EUClimateLaw"",""indices"":[25,38]},{""text"":""EUGreenDeal"",""indices"":[57,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EUClimateAction"",""name"":""EU Climate Action"",""id"":856148305,""id_str"":""856148305"",""indices"":[3,19]}],""urls"":[]}"
1235679990240251904,sumanebot,"RT @Welikumbura: Are we ready for the #ClimateChange?
Nope.
Are we ready for the #coronavirus if it gets here?
Nope.
Are we ready for the upcoming #Elections2020?
You bet we are.

#lka #SriLanka",Thu Mar 05 21:34:02 +0000 2020,05/03/2020 21:34:02,,,,,3244922072,,"<a href=""http://iamsumane.lk"" rel=""nofollow"">Sumanerts</a>",http://pbs.twimg.com/profile_images/609984807355846657/vivZHO6X_normal.png,374,412,Sri Lanka,http://twitter.com/sumanebot/statuses/1235679990240251904,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[38,52]},{""text"":""coronavirus"",""indices"":[81,93]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Welikumbura"",""name"":""Prasad Welikumbura"",""id"":914720730,""id_str"":""914720730"",""indices"":[3,15]}],""urls"":[]}"
1235679975426191363,prcanan,"RT @JosephPrigith: #ClimateChange intensified  Austrailia Wildfire elevating the risk by 30%.

World Weather attribution studied the imapct of human-caused #Globawarming on fires across New South Whales, 
please watch the impacts and study👇

#norvergencellc
#AustraliaFires https://t.co/Uj8UUWvAsG",Thu Mar 05 21:33:58 +0000 2020,05/03/2020 21:33:58,,,,,1528724425,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1032010796572790784/RNFD8glH_normal.jpg,393,824,,http://twitter.com/prcanan/statuses/1235679975426191363,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[19,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JosephPrigith"",""name"":""Prigith Joseph"",""id"":946751761490079700,""id_str"":""946751761490079744"",""indices"":[3,17]}],""urls"":[]}"
1235679963967176704,2salts,RT @NikolovScience: @RichardEdinger Our concept considers 3 main drivers of climate: 1) solar irradiance; 2) atmos. pressure; and 3) variations of cloud albedo. Drivers 1 &amp; 2 define the long-term (1000+ yrs) baseline temperature of a planet. Driver 3 controls #ClimateChange on annual to centennial time scales. https://t.co/B93cx1vqys,Thu Mar 05 21:33:55 +0000 2020,05/03/2020 21:33:55,,,,,116982705,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/483448275152801793/wYYE72cr_normal.jpeg,582,1074,Australia,http://twitter.com/2salts/statuses/1235679963967176704,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""NikolovScience"",""name"":""Ned Nikolov, Ph.D."",""id"":884455440293269500,""id_str"":""884455440293269505"",""indices"":[3,18]},{""screen_name"":""RichardEdinger"",""name"":""Richard Edinger"",""id"":306673996,""id_str"":""306673996"",""indices"":[20,35]}],""urls"":[]}"
1235679939061575697,EconomistEvents,Some great ideas on #innovation and #climatechange from our interactive workshop #EconInnov @TheEconomist https://t.co/E5tBUNXIsO,Thu Mar 05 21:33:49 +0000 2020,05/03/2020 21:33:49,,,,,46575796,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1049980262875062272/i_-oFDCp_normal.jpg,34989,949,Global,http://twitter.com/EconomistEvents/statuses/1235679939061575697,"{""hashtags"":[{""text"":""innovation"",""indices"":[20,31]},{""text"":""climatechange"",""indices"":[36,50]},{""text"":""EconInnov"",""indices"":[81,91]}],""symbols"":[],""user_mentions"":[{""screen_name"":""TheEconomist"",""name"":""The Economist"",""id"":5988062,""id_str"":""5988062"",""indices"":[92,105]}],""urls"":[],""media"":[{""id"":1235679933416042500,""id_str"":""1235679933416042501"",""indices"":[106,129],""media_url"":""http://pbs.twimg.com/media/ESYEWj9XcAUmqXt.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ESYEWj9XcAUmqXt.jpg"",""url"":""https://t.co/E5tBUNXIsO"",""display_url"":""pic.twitter.com/E5tBUNXIsO"",""expanded_url"":""https://twitter.com/EconomistEvents/status/1235679939061575697/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":2048,""h"":996,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1200,""h"":584,""resize"":""fit""},""small"":{""w"":680,""h"":331,""resize"":""fit""}}}]}"
1235679931931099136,sergiozc88,"RT @EpiccPik: The EPICC #migration team @PIK_Climate gave a talk on #ClimateChange #Adaptation, #Resilience &amp; #Migration within the @YATAInt series ""Strategy change through climate change? How climatic changes shape our security policy"". Find out more here: https://t.co/mLifFFKG17 @iki_bmu https://t.co/nl1ewWWo3z",Thu Mar 05 21:33:48 +0000 2020,05/03/2020 21:33:48,,,,,837082099567984640,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1231608471453347840/liB5MgbV_normal.jpg,28,136,"Lima, Peru",http://twitter.com/sergiozc88/statuses/1235679931931099136,"{""hashtags"":[{""text"":""migration"",""indices"":[24,34]},{""text"":""ClimateChange"",""indices"":[68,82]},{""text"":""Adaptation"",""indices"":[83,94]},{""text"":""Resilience"",""indices"":[96,107]},{""text"":""Migration"",""indices"":[114,124]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EpiccPik"",""name"":""EPICC_PIK"",""id"":1041623962894053400,""id_str"":""1041623962894053378"",""indices"":[3,12]},{""screen_name"":""PIK_Climate"",""name"":""Potsdam Institute"",""id"":614249266,""id_str"":""614249266"",""indices"":[40,52]}],""urls"":[]}"
1235679919188762624,scotthuber,RT @NikolovScience: Our hypothesis that #ClimateChange as measured by the variation of Global Temperature for the past 40 years was caused by a decline of cloud albedo unrelated to CO2 is now confirmed by a new NASA study. See Delgado-Bonal et al (2020: https://t.co/04poL3ikcl) and attached slides. https://t.co/m3JEF6qIZ8,Thu Mar 05 21:33:45 +0000 2020,05/03/2020 21:33:45,,,,,3194251,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/859483569042972672/Xsisogqi_normal.jpg,2306,1018,,http://twitter.com/scotthuber/statuses/1235679919188762624,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[40,54]}],""symbols"":[],""user_mentions"":[{""screen_name"":""NikolovScience"",""name"":""Ned Nikolov, Ph.D."",""id"":884455440293269500,""id_str"":""884455440293269505"",""indices"":[3,18]}],""urls"":[]}"
1235679918949711872,riotintosuknews,"RT @jennymcallister: In 7 years of the Abbott/Turnbull/Morrison government, they have not asked Treasury to model the economic consequences of their current #climatechange trajectory (more than 3 degrees of warming). #auspol #estimates",Thu Mar 05 21:33:45 +0000 2020,05/03/2020 21:33:45,,,,,2600494046,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1133559783871664130/K1XUoTyg_normal.png,1724,4258,Wonnarua country,http://twitter.com/riotintosuknews/statuses/1235679918949711872,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jennymcallister"",""name"":""Senator Jenny McAllister"",""id"":44288405,""id_str"":""44288405"",""indices"":[3,19]}],""urls"":[]}"
1235679820694122498,timutteridge,Why your streaming habit is destroying the planet: The internet's big secret https://t.co/mqP3GmWZg1 #climatechange,Thu Mar 05 21:33:21 +0000 2020,05/03/2020 21:33:21,,,,,2596189003,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1207319406528868354/B6RhObAf_normal.jpg,2098,971,"London and Epsom, UK",http://twitter.com/timutteridge/statuses/1235679820694122498,"{""hashtags"":[{""text"":""climatechange"",""indices"":[101,115]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/mqP3GmWZg1"",""expanded_url"":""https://www.bbc.co.uk/news/av/stories-51742336/dirty-streaming-the-internet-s-big-secret"",""display_url"":""bbc.co.uk/news/av/storie…"",""indices"":[77,100]}]}"
1235679803207892993,doddracher,"RT @drvandanashiva: A food &amp; Agriculture system in the hands of the #PoisonCartel &amp; fossilfuelindustry is driving #climatechange ,the extinction of species &amp; extinction of small farmers who are needed to heal the earth , our health &amp; the land #StopTheGenocide #RegenerateSmallFarms #RegenerateLife https://t.co/lYPYNNj6xg",Thu Mar 05 21:33:17 +0000 2020,05/03/2020 21:33:17,,,,,117697105,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/701163945483173888/OwH7620f_normal.jpg,322,441,"Llandeilo, Wales",http://twitter.com/doddracher/statuses/1235679803207892993,"{""hashtags"":[{""text"":""PoisonCartel"",""indices"":[72,85]},{""text"":""climatechange"",""indices"":[122,136]}],""symbols"":[],""user_mentions"":[{""screen_name"":""drvandanashiva"",""name"":""Dr. Vandana Shiva"",""id"":80811754,""id_str"":""80811754"",""indices"":[3,18]}],""urls"":[]}"
1235679803048521728,HydeFineArt,"RT @colombus: Why the #Insurance Industry will have to transform in the next decade @HassanMouheb #climatechange #sustainability #environment #insurance #futureofwork  #reversethetrend 
https://t.co/AdqVrppvz3",Thu Mar 05 21:33:17 +0000 2020,05/03/2020 21:33:17,,,,,556568117,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/799924566118141952/u1GZkv3c_normal.jpg,6609,4502,Sierra - Plumas County - Calif,http://twitter.com/HydeFineArt/statuses/1235679803048521728,"{""hashtags"":[{""text"":""Insurance"",""indices"":[22,32]},{""text"":""climatechange"",""indices"":[98,112]},{""text"":""sustainability"",""indices"":[113,128]}],""symbols"":[],""user_mentions"":[{""screen_name"":""colombus"",""name"":""Colombus Consulting"",""id"":546672296,""id_str"":""546672296"",""indices"":[3,12]},{""screen_name"":""HassanMouheb"",""name"":""Hassan Mouheb"",""id"":2457098758,""id_str"":""2457098758"",""indices"":[84,97]}],""urls"":[]}"
1235679738691284999,CoriSueMorris,"Friendly reminder: #koalas, i.e. the cutest creature on the planet, are soon to be endangered thanks to the #AustralianBushFires attributed to #climatechange. We are in a #ClimateEmergency—all hands on deck, people.  
https://t.co/dc8j7rgHHa https://t.co/9IMLF4r6vL",Thu Mar 05 21:33:02 +0000 2020,05/03/2020 21:33:02,,,,,35812744,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",http://pbs.twimg.com/profile_images/769223621688590336/sgGx42ap_normal.jpg,4388,1301,"New York, NY",http://twitter.com/CoriSueMorris/statuses/1235679738691284999,"{""hashtags"":[{""text"":""koalas"",""indices"":[19,26]},{""text"":""AustralianBushFires"",""indices"":[108,128]},{""text"":""climatechange"",""indices"":[143,157]},{""text"":""ClimateEmergency"",""indices"":[171,188]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/dc8j7rgHHa"",""expanded_url"":""https://buff.ly/38rlFZl"",""display_url"":""buff.ly/38rlFZl"",""indices"":[218,241]}],""media"":[{""id"":1235679736908705800,""id_str"":""1235679736908705812"",""indices"":[242,265],""media_url"":""http://pbs.twimg.com/media/ESYELH6XcBQl45E.jpg"",""media_url_https"":""https://pbs.twimg.com/media/ESYELH6XcBQl45E.jpg"",""url"":""https://t.co/9IMLF4r6vL"",""display_url"":""pic.twitter.com/9IMLF4r6vL"",""expanded_url"":""https://twitter.com/CoriSueMorris/status/1235679738691284999/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":357,""resize"":""fit""},""medium"":{""w"":1200,""h"":630,""resize"":""fit""},""large"":{""w"":1200,""h"":630,""resize"":""fit""}}}]}"
1235679738418655246,happiestfunrock,"RT @tekkie: The #antigreta movement, and the likes of @SeibtNaomi. Claiming to represent #science instead of #ClimateChange denial and not being conservative, but a member of The Heartland Institute. All in the same sentence. Let me tell you about The Heartland Institute. 1/4",Thu Mar 05 21:33:02 +0000 2020,05/03/2020 21:33:02,,,,,58163339,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1132019446191677442/otCDxOgq_normal.png,267,753,she/her,http://twitter.com/happiestfunrock/statuses/1235679738418655246,"{""hashtags"":[{""text"":""antigreta"",""indices"":[16,26]},{""text"":""science"",""indices"":[89,97]},{""text"":""ClimateChange"",""indices"":[109,123]}],""symbols"":[],""user_mentions"":[{""screen_name"":""tekkie"",""name"":""Ain Tohvri"",""id"":11759072,""id_str"":""11759072"",""indices"":[3,10]},{""screen_name"":""SeibtNaomi"",""name"":""Naomi Seibt"",""id"":1225160978737832000,""id_str"":""1225160978737831938"",""indices"":[54,65]}],""urls"":[]}"
1235679735813779456,Adel_Khateeb,"RT @UNDPPalestinian: At the 🇵🇸 #Jericho Agro-industrial park, we are installing solar panels thanks to 🇯🇵🇺🇳partnership to 
💡Generate #cleanenergy
⬇️ Reduce carbon emissions 
🏭Create jobs
💵 Save money 
Happy Int. #EnergyEfficiency day #ClimateChange #SDG7 #DecadeofAction #ForPeopleForPlanet https://t.co/KMJSgzVTIH",Thu Mar 05 21:33:01 +0000 2020,05/03/2020 21:33:01,,,,,308751489,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1235681186275618846/zp2nJ18N_normal.jpg,42,90,Jerusalem,http://twitter.com/Adel_Khateeb/statuses/1235679735813779456,"{""hashtags"":[{""text"":""Jericho"",""indices"":[31,39]}],""symbols"":[],""user_mentions"":[{""screen_name"":""UNDPPalestinian"",""name"":""UNDP Palestine"",""id"":296678083,""id_str"":""296678083"",""indices"":[3,19]}],""urls"":[]}"
1235679706655137794,kentebi,"RT @adebotes: A very rare picture of two Nigerian Environmentalists in Graz, Austria.

Proud of you @the_ecofeminist 👍and constantly inspiring by the works of @NnimmoB 🙏

Your efforts to constantly spotlight #ClimateChange issues and leading #ClimateAction is recognized.✅ https://t.co/hQYbF1F4Gs",Thu Mar 05 21:32:54 +0000 2020,05/03/2020 21:32:54,,,,,254573176,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/545430709205471234/nuhQsO4X_normal.jpeg,554,1170,"Port Harcourt,Nigeria",http://twitter.com/kentebi/statuses/1235679706655137794,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""adebotes"",""name"":""🇳🇬 'Seyifunmi Adebote 🇳🇬"",""id"":71830408,""id_str"":""71830408"",""indices"":[3,12]},{""screen_name"":""the_ecofeminist"",""name"":""Oladosu Adenike"",""id"":1067109570231889900,""id_str"":""1067109570231889921"",""indices"":[100,116]}],""urls"":[]}"
1235679673423720461,ainabivi,"RT @bottish_org: ⚠️ Take urgent action to combat climate change and its impacts

We want to contribute, with your support!
Join now our #bottish digital accelerator to shape the world of tomorrow

👉https://t.co/G4bBpwbTs8

#SDG #challenge #climate #climatechange #climateaction https://t.co/iexOqUZgfb",Thu Mar 05 21:32:46 +0000 2020,05/03/2020 21:32:46,,,,,2168049924,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/781454253319741440/uiRu4IRm_normal.jpg,499,682,"Bilbao, Spanien",http://twitter.com/ainabivi/statuses/1235679673423720461,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""bottish_org"",""name"":""#bottish association"",""id"":53645681,""id_str"":""53645681"",""indices"":[3,15]}],""urls"":[]}"
1235679641203077153,AdamRogers2030,"RT @ggonzzalezz: Our @FAODG QU Dongyu met with @WWF Director-General Marco Lambertini to discuss #biodiversity #ClimateChange #agriculture and the future of #food systems.
See https://t.co/sKNTlAODAe https://t.co/QjPzyfRbQm",Thu Mar 05 21:32:38 +0000 2020,05/03/2020 21:32:38,,,,,1497787496,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1149689850465046532/BMP9RlIh_normal.jpg,25507,5513,Earth,http://twitter.com/AdamRogers2030/statuses/1235679641203077153,"{""hashtags"":[{""text"":""biodiversity"",""indices"":[97,110]},{""text"":""ClimateChange"",""indices"":[111,125]},{""text"":""agriculture"",""indices"":[126,138]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ggonzzalezz"",""name"":""Gustavo Gonzalez"",""id"":2294938093,""id_str"":""2294938093"",""indices"":[3,15]},{""screen_name"":""FAODG"",""name"":""FAO Director-General QU Dongyu"",""id"":993456540249149400,""id_str"":""993456540249149440"",""indices"":[21,27]},{""screen_name"":""WWF"",""name"":""WWF 🐼"",""id"":13201312,""id_str"":""13201312"",""indices"":[47,51]}],""urls"":[]}"
1235679632428388352,chimera414,"RT @GeraldKutney: Mitigation - we control climate change

Adaption - climate change controls us

Nothing - we’re screwed 

- #climatepoli #climatecrisis #climatechange https://t.co/PnPbTR31DA",Thu Mar 05 21:32:36 +0000 2020,05/03/2020 21:32:36,,,,,860412132109697025,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1138005767158583296/FY-g5HCd_normal.jpg,929,585,AnywhereIFindMyself,http://twitter.com/chimera414/statuses/1235679632428388352,"{""hashtags"":[{""text"":""climatepoli"",""indices"":[125,137]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GeraldKutney"",""name"":""Gerald Kutney"",""id"":904408999,""id_str"":""904408999"",""indices"":[3,16]}],""urls"":[]}"
1235679607019339776,Jenny25056491,"RT @Ryanintheus: Watch this video. 
It was made by @NASA 
Wait for it... 
And then you see it.
Our house is on fire people! 🔥🔥
It’s time to act!

#ClimateCrisis #ClimateChange #ClimateEmergency #ClimateAction #ClimateStrike #climate #GreenNewDeal #nature #GlobalWarming
 https://t.co/SVhAG8ndcI",Thu Mar 05 21:32:30 +0000 2020,05/03/2020 21:32:30,,,,,1195118503684165633,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1201578881146376194/nwK2X9j0_normal.jpg,60,235,"Warwick, RI USA ",http://twitter.com/Jenny25056491/statuses/1235679607019339776,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Ryanintheus"",""name"":""Ryan Hodgson"",""id"":58569413,""id_str"":""58569413"",""indices"":[3,15]},{""screen_name"":""NASA"",""name"":""NASA"",""id"":11348282,""id_str"":""11348282"",""indices"":[51,56]}],""urls"":[]}"
1235679514052751387,booskerdu,RT @frisky9: This is coal from his mouth #ClimateChange https://t.co/GIP1xCjgsK,Thu Mar 05 21:32:08 +0000 2020,05/03/2020 21:32:08,,,,,2176657046,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1228635059596529665/NyvG8lTM_normal.jpg,130,97,"Boston, MA",http://twitter.com/booskerdu/statuses/1235679514052751387,"{""hashtags"":[{""text"":""ClimateChange"",""indices"":[41,55]}],""symbols"":[],""user_mentions"":[{""screen_name"":""frisky9"",""name"":""Frisky Le Rouge"",""id"":26461199,""id_str"":""26461199"",""indices"":[3,11]}],""urls"":[]}"
1235679512471498760,DesmondSulliva4,"RT @MikeHudema: Switzerland is wrapping glaciers in blankets to stop them melting.

The #climate crisis threatens everything we love. Let's do something about it. #GreenNewDeal

#ActOnClimate #climatechange #energy #tech #climatestrike #PanelsNotPipelines #Go100Re https://t.co/xJ9AEVXHbp",Thu Mar 05 21:32:08 +0000 2020,05/03/2020 21:32:08,,,,,3928880483,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/980980070234849280/dqW-flyA_normal.jpg,1834,5001,The Multiverse,http://twitter.com/DesmondSulliva4/statuses/1235679512471498760,"{""hashtags"":[{""text"":""climate"",""indices"":[88,96]}],""symbols"":[],""user_mentions"":[{""screen_name"":""MikeHudema"",""name"":""Mike Hudema"",""id"":15088481,""id_str"":""15088481"",""indices"":[3,14]}],""urls"":[]}"
